11,12,122,407,408,409
12,123,122,410,411,408
12,14,125,419,420,421
14,126,125,422,423,420
123,12,124,410,426,427
12,125,124,421,429,426
18,19,128,438,439,440
127,18,128,443,440,444
20,18,131,451,452,453
18,127,131,443,454,452
129,20,130,455,456,457
20,131,130,453,459,456
21,134,133,467,468,469
132,21,133,472,469,473
14,22,118,479,480,481
22,21,118,482,483,480
21,132,118,472,484,483
126,118,135,485,486,477
126,14,118,422,481,485
132,135,118,487,486,484
21,23,119,490,491,492
23,20,119,493,494,491
20,129,119,455,495,494
134,119,136,496,497,488
134,21,119,467,492,496
129,136,119,498,497,495
11,25,120,499,500,501
25,26,120,502,503,500
26,12,120,504,505,503
12,11,120,407,501,505
19,18,121,438,506,507
18,57,121,508,509,506
57,58,121,510,511,509
58,19,121,512,507,511
21,22,24,170,173,175
24,23,21,174,171,175
25,27,28,178,179,181
28,26,25,180,176,181
12,26,29,177,182,184
29,14,12,183,160,184
26,28,30,180,185,187
30,29,26,186,182,187
27,31,32,188,189,191
32,28,27,190,179,191
31,33,34,192,193,195
34,32,31,194,189,195
28,32,35,190,196,198
35,30,28,197,185,198
32,34,36,194,199,201
36,35,32,200,196,201
14,29,37,183,202,204
37,22,14,203,169,204
29,30,38,186,205,207
38,37,29,206,202,207
22,37,39,203,208,210
39,24,22,209,173,210
37,38,40,206,211,213
40,39,37,212,208,213
30,35,41,197,214,216
41,38,30,215,205,216
35,36,42,200,217,219
42,41,35,218,214,219
38,41,43,215,220,222
43,40,38,221,211,222
41,42,44,218,223,225
44,43,41,224,220,225
45,47,48,230,231,233
48,46,45,232,227,233
46,48,50,232,237,239
50,49,46,238,234,239
47,51,52,240,241,243
52,48,47,242,231,243
51,53,54,244,245,247
54,52,51,246,241,247
48,52,55,242,248,250
55,50,48,249,237,250
52,54,56,246,251,253
56,55,52,252,248,253
18,20,59,168,256,258
59,57,18,257,254,258
58,57,60,255,259,262
60,61,58,260,261,262
57,59,62,257,263,265
62,60,57,264,259,265
20,23,63,172,266,268
63,59,20,267,256,268
23,24,64,174,269,271
64,63,23,270,266,271
59,63,65,267,272,274
65,62,59,273,263,274
63,64,66,270,275,277
66,65,63,276,272,277
61,60,67,260,278,281
67,68,61,279,280,281
60,62,69,264,282,284
69,67,60,283,278,284
68,67,70,279,285,288
70,71,68,286,287,288
67,69,72,283,289,291
72,70,67,290,285,291
62,65,73,273,292,294
73,69,62,293,282,294
65,66,74,276,295,297
74,73,65,296,292,297
69,73,75,293,298,300
75,72,69,299,289,300
73,74,76,296,301,303
76,75,73,302,298,303
24,39,77,209,304,306
77,64,24,305,269,306
39,40,78,212,307,309
78,77,39,308,304,309
64,77,79,305,310,312
79,66,64,311,275,312
77,78,80,308,313,315
80,79,77,314,310,315
80,81,83,317,322,324
83,82,80,323,319,324
44,49,84,235,325,327
84,81,44,326,316,327
49,50,85,238,328,330
85,84,49,329,325,330
81,84,86,326,331,333
86,83,81,332,322,333
84,85,87,329,334,336
87,86,84,335,331,336
90,89,92,341,347,350
92,93,90,348,349,350
89,91,94,345,351,353
94,92,89,352,347,353
76,82,95,320,354,356
95,91,76,355,344,356
82,83,96,323,357,359
96,95,82,358,354,359
91,95,97,355,360,362
97,94,91,361,351,362
95,96,98,358,363,365
98,97,95,364,360,365
83,86,99,332,366,368
99,96,83,367,357,368
86,87,100,335,369,371
100,99,86,370,366,371
96,99,101,367,372,374
101,98,96,373,363,374
99,100,102,370,375,377
102,101,99,376,372,377
93,92,104,348,381,384
104,105,93,382,383,384
92,94,106,352,385,387
106,104,92,386,381,387
105,104,107,382,388,391
107,108,105,389,390,391
104,106,109,386,392,394
109,107,104,393,388,394
102,103,112,379,401,403
112,111,102,402,398,403
33,45,46,226,227,229
33,46,34,229,513,193
34,46,36,513,228,199
36,46,49,228,234,236
36,49,42,236,514,217
42,49,44,514,235,223
43,44,81,224,316,515
40,43,81,221,515,318
78,40,81,307,318,516
80,78,81,313,516,317
79,80,82,314,319,517
66,79,82,311,517,321
74,66,82,295,321,518
76,74,82,301,518,320
55,56,88,252,337,519
50,55,88,249,519,339
85,50,88,328,339,520
87,85,88,334,520,338
90,71,89,342,343,341
71,70,89,286,521,343
70,72,89,290,340,521
89,72,91,340,346,345
72,75,91,299,522,346
75,76,91,302,344,522
87,88,103,338,378,380
87,103,100,380,523,369
100,103,102,523,379,375
97,98,110,364,395,524
94,97,110,361,524,397
106,94,110,385,397,525
109,106,110,392,525,396
110,98,111,395,400,399
98,101,111,373,526,400
101,102,111,376,398,526
9,11,113,404,405,406
10,9,113,412,406,413
11,122,113,409,414,405
123,113,122,415,414,411
123,10,113,416,413,415
10,123,114,416,417,418
13,10,114,424,418,425
123,124,114,427,428,417
125,114,124,430,428,429
126,114,125,431,430,423
126,13,114,432,425,431
16,15,115,433,434,435
15,127,115,436,437,434
19,16,115,441,435,442
127,128,115,444,445,437
19,115,128,442,445,439
15,17,116,446,447,448
17,129,116,449,450,447
129,130,116,457,458,450
131,116,130,460,458,459
127,116,131,461,460,454
127,15,116,436,448,461
8,13,117,462,463,464
13,132,117,465,466,463
17,8,117,470,464,471
132,133,117,473,474,466
134,117,133,475,474,468
134,17,117,476,471,475
13,126,135,432,477,478
132,13,135,465,478,487
17,134,136,476,488,489
129,17,136,449,489,498
0,1,2,137,138,141
