4,5,43,122,123,124
5,44,43,125,126,123
41,4,42,128,129,130
4,43,42,124,132,129
5,88,89,145,146,147
44,5,78,125,153,154
5,89,45,147,156,157
76,28,77,173,174,172
6,77,28,152,174,175
5,45,78,157,176,153
78,28,76,177,173,155
78,45,28,176,178,177
89,90,45,182,183,156
91,45,90,184,183,159
91,28,45,185,178,184
92,28,91,186,185,187
93,28,92,188,186,165
93,6,28,189,175,188
4,48,49,190,191,192
5,4,49,122,192,198
50,5,51,202,203,204
5,49,51,198,206,203
5,50,79,202,214,215
13,94,31,219,220,221
52,31,96,234,235,236
5,79,52,215,246,247
13,31,80,221,248,217
81,52,79,249,246,225
81,31,52,250,234,249
80,31,81,248,250,251
94,95,31,254,255,220
96,31,95,235,255,256
52,96,97,236,257,258
98,52,99,260,261,262
88,52,98,263,260,239
88,5,52,145,247,263
99,52,97,261,258,264
6,93,34,189,278,279
65,34,104,304,305,306
6,34,83,279,309,286
84,65,82,310,307,298
84,34,65,311,304,310
83,34,84,309,311,312
93,100,34,314,315,278
101,34,100,317,315,316
104,34,101,305,317,321
65,104,105,306,325,322
13,85,37,352,376,377
86,37,85,379,376,378
87,37,86,381,379,368
87,71,37,380,382,381
107,37,108,385,386,387
94,37,107,388,385,361
94,13,37,219,377,388
110,71,109,391,390,372
110,37,71,392,382,391
108,37,110,386,392,393
0,1,25,111,112,113
1,2,25,114,115,112
2,3,25,116,117,115
3,0,25,118,113,117
1,41,26,119,120,121
2,1,26,114,121,127
41,42,26,130,131,120
43,26,42,133,131,132
44,26,43,134,133,126
44,2,26,135,127,134
3,2,27,116,136,137
2,6,27,138,139,136
6,7,27,140,141,139
7,3,27,142,137,141
2,44,76,135,143,144
6,2,77,138,151,152
44,78,76,154,155,143
2,76,77,144,172,151
8,60,59,148,149,150
46,91,90,158,159,160
47,92,46,161,162,163
47,93,92,164,165,161
58,8,59,166,150,167
58,59,46,167,168,169
60,46,59,170,168,149
60,47,46,171,163,170
88,46,89,179,180,146
88,58,46,181,169,179
89,46,90,180,160,182
92,91,46,187,158,162
9,10,29,193,194,195
10,50,29,196,197,194
48,29,49,199,200,191
48,9,29,201,195,199
50,51,29,204,205,197
49,29,51,200,205,206
9,11,30,207,208,209
11,12,30,210,211,208
12,10,30,212,213,211
10,9,30,193,209,213
10,13,80,216,217,218
50,81,79,224,225,214
50,10,80,196,218,226
50,80,81,226,251,224
8,58,61,166,222,223
53,62,54,227,228,229
53,54,96,229,230,231
8,61,63,223,232,233
58,98,61,237,238,222
58,88,98,181,239,237
62,8,63,240,233,241
62,63,54,241,242,228
61,54,63,243,242,232
61,99,54,244,245,243
94,53,95,252,253,254
53,96,95,231,256,253
96,54,97,230,259,257
98,99,61,262,244,238
99,97,54,264,259,245
10,12,32,212,265,266
12,14,32,267,268,265
14,13,32,269,270,268
13,10,32,216,266,270
7,6,33,140,271,272
6,15,33,273,274,271
15,16,33,275,276,274
16,7,33,277,272,276
8,56,55,280,281,282
17,64,82,283,284,285
15,6,83,273,286,287
47,60,55,171,288,289
47,55,101,289,290,291
56,66,55,292,293,281
56,102,103,294,295,296
64,84,82,297,298,284
64,15,83,299,287,300
60,8,55,148,282,288
66,104,55,301,302,293
56,103,66,296,303,292
17,82,65,285,307,308
64,83,84,300,312,297
93,47,100,164,313,314
47,101,100,291,316,313
102,65,103,318,319,295
102,17,65,320,308,318
104,101,55,321,290,302
103,65,105,319,322,323
103,105,66,323,324,303
104,66,105,301,324,325
16,15,35,275,326,327
15,18,35,328,329,326
18,19,35,330,331,329
19,16,35,332,327,331
15,64,36,299,333,334
17,20,68,335,336,337
20,69,68,338,339,336
18,15,36,328,334,340
64,17,67,283,341,342
64,67,36,342,343,333
17,68,67,337,344,341
68,36,67,345,343,344
69,36,68,346,345,339
69,18,36,347,340,346
8,62,57,240,348,349
13,21,85,350,351,352
21,70,86,353,354,355
17,102,106,320,356,357
53,107,57,358,359,360
53,94,107,252,361,358
56,8,57,280,349,362
56,57,72,362,363,364
62,53,57,227,360,348
70,17,87,365,366,367
70,87,86,367,368,354
17,106,71,357,369,370
72,110,109,371,372,373
57,108,72,374,375,363
21,86,85,355,378,351
17,71,87,370,380,366
102,72,106,383,384,356
102,56,72,294,364,383
107,108,57,387,374,359
106,72,109,384,373,389
106,109,71,389,390,369
108,110,72,393,371,375
13,14,38,269,394,395
14,22,38,396,397,394
22,21,38,398,399,397
21,13,38,350,395,399
17,70,73,365,400,401
21,23,39,402,403,404
23,74,39,405,406,403
20,17,73,335,401,407
70,39,73,408,409,400
70,21,39,353,404,408
74,20,75,410,411,412
74,75,39,412,413,406
20,73,75,407,414,411
73,39,75,409,413,414
21,22,40,398,415,416
22,24,40,417,418,415
24,23,40,419,420,418
23,21,40,402,416,420
