0,1,81,233,234,235
1,2,81,236,237,234
2,3,81,238,239,237
3,0,81,240,235,239
1,4,82,241,242,243
4,5,82,244,245,242
5,2,82,246,247,245
2,1,82,236,243,247
3,2,83,238,248,249
2,6,83,250,251,248
6,7,83,252,253,251
7,3,83,254,249,253
2,5,84,246,255,256
5,8,84,257,258,255
8,6,84,259,260,258
6,2,84,250,256,260
4,212,85,261,262,263
9,214,213,264,265,266
10,5,85,267,268,269
5,4,85,244,263,268
212,9,213,270,266,271
212,213,85,271,272,262
214,85,213,273,272,265
214,10,85,274,269,273
9,11,86,275,276,277
11,12,86,278,279,276
12,215,86,280,281,279
10,214,216,274,282,283
215,10,216,284,283,285
215,216,86,285,286,281
214,86,216,287,286,282
214,9,86,264,277,287
5,10,87,267,288,289
10,13,87,290,291,288
13,8,87,292,293,291
8,5,87,257,289,293
10,215,88,284,294,295
12,168,217,296,297,298
13,10,88,290,295,302
168,169,88,304,305,306
170,88,169,307,305,300
170,13,88,308,302,307
215,12,217,280,298,309
215,217,88,309,310,294
168,88,217,306,310,297
7,6,89,252,311,312
6,15,89,313,314,311
15,145,89,315,316,314
16,147,146,317,318,319
145,16,146,320,319,321
145,146,89,321,322,316
147,89,146,323,322,318
147,7,89,324,312,323
6,8,90,259,325,326
8,17,90,327,328,325
17,15,90,329,330,328
15,6,90,313,326,330
16,145,91,320,331,332
15,149,148,333,334,335
18,19,91,336,337,338
19,16,91,339,332,337
145,15,148,315,335,340
145,148,91,340,341,331
149,91,148,342,341,334
149,18,91,343,338,342
15,17,92,329,344,345
17,171,92,346,347,344
18,149,151,343,351,352
150,18,151,353,352,354
150,151,92,354,355,356
149,92,151,357,355,351
149,15,92,333,345,357
171,172,92,359,360,347
150,92,172,356,360,349
8,13,93,292,361,362
13,173,93,363,364,361
17,8,93,327,362,368
173,174,93,370,371,364
175,93,174,372,371,366
175,17,93,373,368,372
13,170,176,308,374,375
173,13,176,363,375,384
17,175,177,373,385,386
171,17,177,346,386,395
11,25,97,402,403,404
25,178,97,405,406,403
26,180,179,407,408,409
12,11,97,278,404,410
178,26,179,411,409,412
